compatibility,outfit_sample
0,"['223790157_7','222544123_1','0','224137504_2']"
0,"['204994904_6','209710139_1','0','143700025_2']"
0,"['214211976_5','219641645_1','174353192_5','224653103_1']"
0,"['215771684_4','222785359_1','0','205784147_2']"
0,"['133499793_5','176486787_1','134516599_5','224923187_2']"
0,"['223659882_4','198069676_1','0','224927688_2']"
0,"['224535433_5','220233355_1','0','41511335_2']"
0,"['221202672_4','170204329_1','0','156290482_2']"
0,"['215980446_3','0','0','198835186_2']"
0,"['224269511_4','224189449_1','216161101_5','176171753_2']"
0,"['208268503_4','221451813_1','0','219645551_1']"
0,"['206057048_5','163344416_1','0','215650344_2']"
0,"['224898711_3','222792637_1','0','220290524_2']"
0,"['224601604_5','210913403_1','83630275_6','210869080_2']"
0,"['212711155_4','220950223_1','214195395_6','223795942_1']"
0,"['187657254_2','137896712_1','67127578_8','225124033_2']"
0,"['213404678_3','217253755_1','0','216835694_2']"
0,"['204082076_6','151535309_1','0','219149070_1']"
0,"['219136741_3','221023702_1','223047193_5','209637441_1']"
0,"['221376044_4','213842060_1','0','206111349_2']"
0,"['211687168_4','0','0','223121714_2']"
0,"['221419486_4','210713491_1','0','221425181_2']"
0,"['222216676_3','225332327_1','0','173036216_2']"
0,"['218765802_4','223985802_2','0','222249351_2']"
0,"['217731762_3','221830416_1','0','223278186_2']"
0,"['154581257_6','218689967_1','0','219334032_1']"
0,"['218107649_5','214534052_1','0','223964391_2']"
0,"['213100411_4','224019280_1','0','216780332_2']"
0,"['214812409_7','206856859_1','214545662_5','92970226_2']"
0,"['224932416_3','225332914_1','0','216911329_2']"
0,"['220524924_4','225327868_1','147727959_5','218704187_2']"
0,"['221451813_3','196518220_1','0','218310316_1']"
0,"['215542970_5','212344297_1','0','221993304_2']"
0,"['218424369_3','0','0','217204318_2']"
0,"['220608465_5','224245772_1','0','223807126_2']"
0,"['224937562_4','224936883_1','0','221961366_2']"
0,"['224104498_3','198022737_1','0','217258496_2']"
0,"['210702006_3','106307687_1','0','224851280_2']"
0,"['219869472_4','225332239_1','0','222143293_2']"
0,"['217798637_4','194716037_1','0','218455362_2']"
0,"['224933709_4','224934783_1','0','224932985_1']"
0,"['221870666_5','207432861_1','0','191176829_2']"
0,"['76099188_6','78778587_1','0','222478341_2']"
0,"['210338801_4','221980239_1','0','61569677_2']"
0,"['220566678_3','197494598_1','0','222408794_2']"
0,"['225123060_5','215948599_1','0','210776028_2']"
0,"['223332006_4','219703649_1','214420903_5','224935717_1']"
0,"['143390910_5','218477132_1','0','216381600_2']"
0,"['184532198_5','182943602_1','222430849_7','178706595_2']"
0,"['220695690_4','220554037_1','0','197938121_2']"
0,"['215530607_5','219922967_1','0','73124870_2']"
0,"['206749970_5','224732823_1','0','220384444_1']"
0,"['221855013_7','172427421_1','0','186535024_2']"
0,"['215550024_3','77934484_1','212330962_5','224931581_1']"
0,"['223379776_3','218905576_1','209177917_4','224411158_2']"
0,"['209830532_7','225043451_1','0','221045188_1']"
0,"['215873685_5','219697593_1','0','206613334_2']"
0,"['151167129_3','0','0','212329641_2']"
0,"['205337805_4','219737363_1','0','225060028_2']"
0,"['218706288_5','223843169_1','145549700_7','197898816_2']"
0,"['218129540_2','208868295_1','0','215691159_2']"
0,"['220546723_5','57333056_1','207291878_6','224845026_2']"
0,"['225079091_4','224558050_1','220386864_5','75772804_2']"
0,"['204595576_6','223383715_1','208575558_5','89471160_1']"
0,"['222515197_5','0','0','202244281_2']"
0,"['215925776_4','197794045_1','0','222569918_2']"
0,"['225221348_4','224082265_1','0','215266705_2']"
0,"['207953790_4','205305136_1','0','217147488_2']"
0,"['219761900_4','225010589_1','218057372_6','219221373_2']"
0,"['220788952_5','213672766_1','0','224320735_2']"
0,"['221523061_4','220948880_1','221780274_5','222012759_2']"
0,"['223068572_4','211292167_1','195034677_5','203923148_2']"
0,"['217488433_6','0','0','219819052_2']"
0,"['222418997_3','224472556_1','0','223279113_2']"
0,"['220664988_4','220208253_1','0','219982491_2']"
0,"['154507655_7','222638564_1','0','161477080_2']"
0,"['220318867_5','0','214662574_8','221403776_1']"
0,"['222412782_4','224919704_1','0','224934641_2']"
0,"['216890064_3','219409127_1','0','206737609_2']"
0,"['224933426_6','225318008_1','0','200541276_2']"
0,"['220460833_5','206761518_1','0','190280787_2']"
0,"['225105465_4','165921682_1','0','218005937_2']"
0,"['221809739_3','221250646_1','0','223094182_2']"
0,"['225078387_4','224937098_1','0','221976402_2']"
0,"['209273492_4','139137852_1','0','219132256_2']"
0,"['201850004_4','0','0','136891356_4']"
0,"['224929718_3','203571985_1','198804421_5','208045515_2']"
0,"['190282516_2','0','0','208253446_1']"
0,"['219584486_3','0','0','223251785_2']"
0,"['224268753_4','225330754_1','0','209369203_2']"
0,"['222647343_5','223448472_1','0','189904656_2']"
0,"['212301163_3','220698196_1','0','218139025_2']"
0,"['220258158_4','219412536_1','0','206618349_2']"
0,"['217975321_3','219301675_1','217798637_5','213184745_2']"
0,"['223725323_3','223108961_1','146077696_9','223046991_2']"
0,"['187684206_6','223643514_1','223551165_3','202500948_2']"
0,"['222326266_5','0','0','162820609_3']"
0,"['192799769_4','205899103_1','220823156_6','225333799_2']"
0,"['222431315_5','215905365_1','0','222168431_2']"
0,"['199392960_4','225294894_1','0','219974943_2']"
0,"['200354782_6','0','0','223379126_3']"
0,"['200117691_4','0','0','223261183_2']"
0,"['210375816_4','199065560_1','0','195746564_2']"
0,"['223557838_6','220364456_1','0','223053799_2']"
0,"['224631279_5','0','0','210597810_1']"
0,"['220812064_6','223007653_1','0','223091661_2']"
0,"['224955118_3','222422344_1','0','222974762_2']"
0,"['214069911_3','224422583_1','0','18199276_2']"
0,"['218800161_5','205488823_1','0','221376596_2']"
0,"['220205483_4','217883989_1','172736786_5','217723387_1']"
0,"['220211376_4','213233194_1','216667319_4','221841277_2']"
0,"['224936068_3','219687881_1','217806297_5','207400567_2']"
0,"['223925585_4','0','0','222353488_2']"
0,"['221529431_6','217219727_1','0','224768180_2']"
0,"['222158770_3','224928579_1','0','222536703_2']"
0,"['224508041_6','216381976_1','0','222704814_1']"
0,"['220490203_4','223199438_1','0','211590044_2']"
0,"['74677217_8','217721734_1','0','224130928_2']"
0,"['224932134_5','0','0','220360749_2']"
0,"['213096941_4','155533238_1','216946854_5','209836179_2']"
0,"['213771151_4','69547686_1','0','206837342_2']"
0,"['224729137_6','211375935_1','0','104048977_2']"
0,"['220567531_2','210066110_1','0','223315667_2']"
0,"['225322749_3','223365929_1','219665863_4','220381417_2']"
0,"['223368661_4','145581930_1','0','224136372_2']"
0,"['225334664_4','223225608_1','121400316_4','224795064_1']"
0,"['217356183_5','189141161_1','0','202344832_2']"
0,"['221730496_4','0','173203251_3','213315096_2']"
0,"['216771451_11','222139259_1','216730587_5','224847138_2']"
0,"['201635536_4','222028297_1','0','223110781_2']"
0,"['222192464_5','223018652_1','0','218179253_2']"
0,"['212393753_4','208054048_1','0','213619462_1']"
0,"['215457904_3','218423472_1','0','220600580_2']"
0,"['220418701_3','219780202_1','0','223613176_1']"
0,"['221149154_4','83047919_1','0','215977380_2']"
0,"['225179757_3','209432797_1','0','220815733_1']"
0,"['198977936_4','222701923_1','0','172009231_2']"
0,"['212527789_4','220215971_1','0','218250815_2']"
0,"['82309414_4','74477196_1','0','222676419_2']"
0,"['209288850_7','225248235_1','222430345_6','223430529_1']"
0,"['201382154_5','214306202_1','0','224398276_1']"
0,"['171388947_6','0','0','223202962_2']"
0,"['219974214_5','197248322_1','0','219301960_2']"
0,"['225246665_3','127797818_1','0','224253036_2']"
0,"['222110962_7','224221039_1','0','225318120_2']"
0,"['224088497_7','210749127_1','180598081_6','224595105_2']"
0,"['172160436_3','223868453_1','0','223793238_2']"
0,"['197108113_4','151453788_1','0','213320329_1']"
0,"['223666540_3','224437880_1','0','223493292_2']"
0,"['221744629_4','220033272_1','0','224439927_2']"
0,"['149781680_5','212016611_1','213794319_7','219981142_2']"
0,"['205715086_4','222155022_1','0','222866746_2']"
0,"['213885009_4','224645557_1','0','207617113_2']"
0,"['221002789_5','176185463_1','188941895_4','203785379_2']"
0,"['218005571_4','215507941_1','180746993_6','49325505_2']"
0,"['223421214_6','0','0','139722453_2']"
0,"['196915232_6','218860391_1','215643768_4','218923225_2']"
0,"['224182252_2','218007842_1','0','224534683_1']"
0,"['217440320_4','0','0','214875832_2']"
0,"['199737892_4','221516723_1','143437806_5','217956655_2']"
0,"['187336855_3','222378590_1','0','222692801_1']"
0,"['207214963_3','214875890_1','18089702_9','225167229_2']"
0,"['179882197_6','207291789_1','0','222535666_2']"
0,"['219893027_3','205758964_1','0','114205920_2']"
0,"['222469429_5','221546531_1','0','218129436_2']"
0,"['224505412_3','222382620_1','0','221599587_1']"
0,"['224735568_5','221380954_1','220742491_5','164921806_2']"
0,"['219081506_3','202663548_1','0','218787705_2']"
0,"['208639658_4','219124126_1','0','193220169_2']"
0,"['223395848_3','223948481_1','208778653_8','178238159_2']"
0,"['224478625_4','0','0','217027804_2']"
0,"['219978695_5','0','0','194769623_2']"
0,"['218854896_5','202438289_1','0','220319755_2']"
0,"['164442355_5','201707744_1','0','223347902_2']"
0,"['221756260_5','146104525_1','0','119116030_2']"
0,"['215959804_6','208697766_1','154711718_4','126305436_2']"
0,"['219044546_4','0','0','210475727_2']"
0,"['220381417_4','209604145_1','0','225049550_2']"
0,"['219537830_4','192544544_1','0','224996946_2']"
0,"['219713029_5','225303064_1','208100294_4','161214932_2']"
0,"['224932801_4','218032873_1','0','63935324_2']"
0,"['222801737_3','224970695_1','0','217904194_2']"
0,"['221719315_5','219887726_1','0','203351828_2']"
0,"['222516864_4','173244929_1','0','208172613_2']"
0,"['218864675_6','218506324_1','0','221405016_1']"
0,"['220595501_3','105184990_1','0','211494606_3']"
0,"['211094404_4','0','0','119274863_2']"
1,"['199244701_6','199244701_1','0','199244701_2']"
1,"['200742384_5','200742384_1','0','200742384_2']"
1,"['220340816_5','220340816_1','0','220340816_2']"
1,"['217183057_4','217183057_1','0','217183057_2']"
1,"['199287279_5','199287279_1','0','199287279_2']"
1,"['225139325_6','225139325_1','0','225139325_2']"
1,"['223613586_6','223613586_1','0','223613586_2']"
1,"['206933845_6','206933845_1','0','206933845_3']"
1,"['220189264_4','0','0','220189264_1']"
1,"['219816430_3','219816430_1','0','219816430_2']"
1,"['133059337_2','0','0','133059337_1']"
1,"['224535216_7','224535216_1','0','224535216_2']"
1,"['218740991_4','218740991_1','0','218740991_2']"
1,"['139137852_3','139137852_1','139137852_4','139137852_2']"
1,"['220785821_2','0','0','220785821_1']"
1,"['161808845_4','161808845_1','0','161808845_2']"
1,"['219216307_5','219216307_1','0','219216307_2']"
1,"['221144164_5','221144164_1','0','221144164_2']"
1,"['136144667_7','136144667_2','136144667_9','136144667_3']"
1,"['170897888_3','170897888_1','0','170897888_2']"
1,"['225267219_5','0','0','225267219_1']"
1,"['184256339_6','184256339_1','184256339_7','184256339_2']"
1,"['220542731_5','220542731_1','0','220542731_2']"
1,"['220379596_5','220379596_1','0','220379596_2']"
1,"['221653431_5','221653431_1','0','221653431_2']"
1,"['222167698_4','222167698_1','0','222167698_2']"
1,"['221006541_5','221006541_1','0','221006541_2']"
1,"['220546723_5','220546723_1','0','220546723_2']"
1,"['223000627_5','223000627_1','0','223000627_2']"
1,"['200579710_5','200579710_1','0','200579710_2']"
1,"['220759588_3','0','220759588_4','220759588_1']"
1,"['156518464_5','156518464_1','0','156518464_2']"
1,"['206499366_3','206499366_1','206499366_4','206499366_2']"
1,"['223876176_4','223876176_1','0','223876176_2']"
1,"['204092370_4','204092370_1','0','204092370_2']"
1,"['211745515_4','0','0','211745515_1']"
1,"['224136692_10','224136692_1','0','224136692_3']"
1,"['217429405_5','217429405_1','0','217429405_2']"
1,"['214553159_5','214553159_1','0','214553159_2']"
1,"['222641701_7','222641701_1','0','222641701_2']"
1,"['210501764_7','210501764_1','210501764_8','210501764_2']"
1,"['214247063_3','214247063_1','214247063_4','214247063_2']"
1,"['217319102_4','217319102_1','217319102_5','217319102_2']"
1,"['219010815_5','219010815_1','0','219010815_2']"
1,"['177384013_4','177384013_1','177384013_5','177384013_2']"
1,"['215835462_6','215835462_1','0','215835462_2']"
1,"['223896676_3','0','0','223896676_1']"
1,"['218765802_5','0','0','218765802_1']"
1,"['224960072_7','224960072_1','0','224960072_2']"
1,"['217147869_4','217147869_1','0','217147869_2']"
1,"['225105037_4','225105037_1','0','225105037_2']"
1,"['210486672_4','210486672_1','0','210486672_2']"
1,"['212690384_4','212690384_2','0','212690384_3']"
1,"['224936318_3','224936318_1','0','224936318_2']"
1,"['221196379_4','221196379_1','0','221196379_2']"
1,"['163144572_4','163144572_1','0','163144572_2']"
1,"['218800161_5','218800161_1','0','218800161_2']"
1,"['220378843_4','220378843_1','0','220378843_2']"
1,"['223313067_5','223313067_1','223313067_6','223313067_2']"
1,"['210064922_5','210064922_1','0','210064922_2']"
1,"['217821072_5','217821072_1','0','217821072_2']"
1,"['217337734_3','217337734_1','0','217337734_2']"
1,"['224588921_3','224588921_1','0','224588921_2']"
1,"['223508730_4','223508730_1','0','223508730_2']"
1,"['204091041_3','204091041_1','0','204091041_2']"
1,"['225102210_5','225102210_1','0','225102210_2']"
1,"['222431092_6','222431092_1','0','222431092_2']"
1,"['165217874_3','165217874_1','0','165217874_2']"
1,"['207901421_4','207901421_1','0','207901421_2']"
1,"['223205519_6','223205519_1','0','223205519_2']"
1,"['207153404_5','207153404_1','0','207153404_2']"
1,"['220165555_4','220165555_1','220165555_5','220165555_2']"
1,"['223040432_3','223040432_1','223040432_4','223040432_2']"
1,"['175171683_4','175171683_1','0','175171683_2']"
1,"['224936758_5','224936758_1','0','224936758_2']"
1,"['199314558_3','199314558_1','0','199314558_2']"
1,"['221851408_5','221851408_1','0','221851408_2']"
1,"['136724002_6','136724002_1','0','136724002_2']"
1,"['223896086_3','223896086_1','0','223896086_2']"
1,"['221660647_6','221660647_1','0','221660647_2']"
1,"['149352954_4','149352954_1','0','149352954_2']"
1,"['221520217_5','221520217_1','221520217_6','221520217_2']"
1,"['200396892_5','200396892_1','0','200396892_2']"
1,"['189898600_5','189898600_1','0','189898600_2']"
1,"['224999849_6','224999849_1','0','224999849_2']"
1,"['224711445_5','224711445_1','0','224711445_2']"
1,"['218945812_4','218945812_1','0','218945812_2']"
1,"['217037472_4','217037472_1','0','217037472_2']"
1,"['221554060_3','221554060_1','221554060_4','221554060_2']"
1,"['218061792_5','218061792_1','0','218061792_2']"
1,"['223363618_3','0','0','223363618_1']"
1,"['216010340_3','216010340_1','0','216010340_2']"
1,"['225281482_3','225281482_1','0','225281482_2']"
1,"['223997943_4','223997943_1','0','223997943_2']"
1,"['42423648_3','42423648_1','42423648_4','42423648_2']"
1,"['212760413_3','212760413_1','0','212760413_2']"
1,"['222301165_3','222301165_1','0','222301165_2']"
1,"['218564230_3','218564230_1','218564230_4','218564230_2']"
1,"['222412179_4','222412179_1','0','222412179_2']"
1,"['222052263_3','222052263_1','0','222052263_2']"
1,"['221817258_5','221817258_1','0','221817258_2']"
1,"['212387772_3','212387772_1','212387772_4','212387772_2']"
1,"['170047143_5','170047143_1','0','170047143_2']"
1,"['220459823_4','220459823_1','0','220459823_2']"
1,"['218541209_5','218541209_1','218541209_6','218541209_2']"
1,"['119346513_4','119346513_1','0','119346513_2']"
1,"['217442937_3','217442937_1','217442937_4','217442937_2']"
1,"['210637403_5','210637403_1','0','210637403_2']"
1,"['224970990_3','224970990_1','0','224970990_2']"
1,"['218897723_4','218897723_1','0','218897723_2']"
1,"['191769603_3','191769603_1','191769603_4','191769603_2']"
1,"['223632377_5','223632377_1','0','223632377_2']"
1,"['174383355_3','174383355_1','0','174383355_2']"
1,"['214379946_4','214379946_1','0','214379946_2']"
1,"['219334048_4','219334048_1','0','219334048_2']"
1,"['216867849_6','216867849_1','216867849_7','216867849_2']"
1,"['220967026_3','220967026_1','0','220967026_2']"
1,"['218836535_6','218836535_1','218836535_7','218836535_2']"
1,"['223860207_3','223860207_1','0','223860207_2']"
1,"['223369198_5','223369198_1','0','223369198_2']"
1,"['204139106_3','204139106_1','0','204139106_2']"
1,"['220788952_5','220788952_1','0','220788952_2']"
1,"['222819249_5','222819249_1','222819249_6','222819249_2']"
1,"['224195371_7','224195371_1','0','224195371_2']"
1,"['221649862_5','221649862_1','221649862_6','221649862_2']"
1,"['222489804_5','222489804_1','0','222489804_2']"
1,"['223592726_4','223592726_1','0','223592726_2']"
1,"['221888119_3','221888119_1','0','221888119_2']"
1,"['223384339_4','223384339_1','223384339_5','223384339_2']"
1,"['220792957_5','220792957_1','220792957_6','220792957_2']"
1,"['222759815_4','222759815_1','0','222759815_2']"
1,"['225181462_3','0','0','225181462_1']"
1,"['224708714_3','224708714_1','0','224708714_2']"
1,"['219644111_6','219644111_1','0','219644111_2']"
