compatibility,outfit_sample
1,"['0','0','223409435_2','0','223409435_1','223409435_5']"
1,"['219300716_5','219300716_7','219300716_2','0','219300716_1','0']"
1,"['219079636_3','0','0','0','0','0']"
1,"['222160373_5','222160373_7','222160373_2','0','222160373_1','0']"
1,"['0','0','220900027_2','0','220900027_1','0']"
1,"['195567458_4','195567458_5','195567458_2','195567458_6','195567458_1','0']"
1,"['224615786_4','224615786_6','224615786_2','0','224615786_1','0']"
1,"['0','220739832_5','220739832_2','0','220739832_1','220739832_4']"
1,"['0','218743269_5','218743269_2','0','218743269_1','218743269_4']"
1,"['189295290_1','189295290_2','0','189295290_3','0','0']"
1,"['0','222096595_6','222096595_2','0','222096595_1','222096595_5']"
1,"['0','0','224928501_2','0','224928501_1','224928501_4']"
1,"['0','0','149249453_1','0','0','149249453_5']"
1,"['212748606_3','0','212748606_2','0','212748606_1','0']"
1,"['0','0','221323782_1','0','0','221323782_5']"
1,"['200086129_4','200086129_6','200086129_2','0','200086129_1','0']"
1,"['152980784_2','152980784_4','152980784_1','0','0','0']"
1,"['0','223608123_3','223608123_1','0','0','223608123_2']"
1,"['222322432_7','0','222322432_2','0','222322432_1','0']"
1,"['215864623_4','215864623_5','215864623_2','0','215864623_1','0']"
1,"['164012230_5','164012230_6','164012230_2','0','164012230_1','0']"
1,"['224533947_2','224533947_3','224533947_1','0','0','0']"
1,"['0','0','222981961_1','0','0','222981961_4']"
1,"['0','206994928_3','206994928_1','206994928_4','0','206994928_2']"
1,"['0','0','200879204_2','200879204_4','200879204_1','0']"
1,"['164900351_3','164900351_4','164900351_2','0','164900351_1','0']"
1,"['206971433_3','206971433_5','206971433_2','0','206971433_1','0']"
1,"['0','0','201382154_2','201382154_6','201382154_1','201382154_5']"
1,"['166595325_6','166595325_7','166595325_2','0','166595325_1','0']"
1,"['225335599_3','225335599_4','225335599_2','0','225335599_1','0']"
1,"['205280061_3','205280061_4','205280061_2','205280061_5','205280061_1','0']"
1,"['0','0','219277416_2','219277416_5','219277416_1','219277416_4']"
1,"['178640087_4','178640087_5','178640087_2','0','178640087_1','0']"
1,"['0','0','224430437_2','0','224430437_1','224430437_4']"
1,"['221336464_4','221336464_5','221336464_2','0','221336464_1','0']"
1,"['215949624_2','215949624_3','215949624_1','0','0','0']"
1,"['222676956_4','222676956_6','222676956_2','0','222676956_1','222676956_5']"
1,"['219881965_5','219881965_7','219881965_2','0','219881965_1','0']"
1,"['0','0','224534732_2','0','224534732_1','224534732_5']"
1,"['215569346_5','215569346_7','215569346_2','215569346_8','215569346_1','0']"
1,"['0','0','212535788_2','0','212535788_1','212535788_4']"
1,"['224234342_5','224234342_7','224234342_1','0','0','0']"
1,"['0','0','224933701_2','0','224933701_1','224933701_4']"
1,"['0','0','223847810_1','0','0','223847810_4']"
1,"['220954360_2','220954360_3','220954360_1','0','0','0']"
1,"['0','0','222061210_2','0','222061210_1','222061210_6']"
1,"['0','0','221936645_2','0','221936645_1','0']"
1,"['0','211350587_3','211350587_1','211350587_4','0','0']"
1,"['0','0','225329059_2','0','225329059_1','225329059_5']"
1,"['223194713_3','223194713_5','223194713_1','0','0','0']"
1,"['218685562_3','218685562_4','218685562_2','0','218685562_1','0']"
1,"['152366897_2','152366897_3','152366897_1','152366897_4','0','0']"
1,"['0','0','224415095_2','0','224415095_1','224415095_5']"
1,"['0','0','195130216_2','0','195130216_1','195130216_4']"
1,"['96987547_4','96987547_7','96987547_2','96987547_8','96987547_1','0']"
1,"['0','148112677_6','148112677_2','148112677_7','148112677_1','0']"
1,"['212700169_2','212700169_3','212700169_1','0','0','0']"
1,"['195043590_3','0','195043590_2','0','195043590_1','0']"
1,"['145556568_5','145556568_7','145556568_2','0','145556568_1','0']"
1,"['167693348_3','167693348_5','167693348_2','167693348_6','167693348_1','0']"
1,"['211209194_3','211209194_5','211209194_2','211209194_6','211209194_1','0']"
1,"['223276522_5','223276522_6','223276522_2','0','223276522_1','0']"
1,"['0','0','219437442_1','219437442_4','0','0']"
1,"['147079629_2','147079629_3','147079629_1','147079629_4','0','0']"
1,"['220090945_4','0','220090945_2','0','220090945_1','0']"
1,"['224936192_3','224936192_4','224936192_2','0','224936192_1','0']"
1,"['0','217689114_4','217689114_2','0','217689114_1','0']"
1,"['0','0','218160149_2','0','218160149_1','218160149_3']"
1,"['0','0','0','218793595_4','0','218793595_3']"
1,"['212865164_3','0','212865164_1','212865164_4','0','0']"
1,"['0','0','199997226_2','0','199997226_1','199997226_3']"
1,"['0','0','224939685_2','0','224939685_1','224939685_5']"
1,"['207629915_4','207629915_5','207629915_2','0','207629915_1','0']"
1,"['0','0','214545662_2','214545662_5','214545662_1','214545662_4']"
1,"['111215146_4','111215146_5','111215146_2','111215146_6','111215146_1','0']"
1,"['0','0','220165506_2','0','220165506_1','220165506_4']"
1,"['0','0','220313057_1','0','0','220313057_4']"
1,"['0','0','77207765_1','77207765_6','0','77207765_5']"
1,"['222523745_5','0','222523745_2','0','222523745_1','222523745_6']"
1,"['220259403_4','220259403_6','220259403_2','0','220259403_1','0']"
1,"['0','215300581_3','215300581_2','215300581_4','215300581_1','0']"
1,"['0','0','197415569_2','0','197415569_1','197415569_4']"
1,"['0','0','220211376_2','0','220211376_1','220211376_4']"
1,"['0','0','217170362_2','0','217170362_1','217170362_4']"
1,"['223302123_5','223302123_6','223302123_2','223302123_7','223302123_1','0']"
1,"['0','0','0','207758463_4','207758463_1','207758463_3']"
1,"['188802402_3','188802402_5','188802402_2','0','188802402_1','0']"
1,"['225334841_4','225334841_5','225334841_2','225334841_6','225334841_1','0']"
1,"['0','166190298_5','166190298_2','166190298_6','166190298_1','0']"
1,"['217442762_6','217442762_8','217442762_2','217442762_9','217442762_1','0']"
1,"['110290109_3','110290109_4','110290109_2','110290109_5','110290109_1','0']"
1,"['0','0','225010745_2','0','225010745_1','225010745_4']"
1,"['0','0','220422817_2','0','220422817_1','220422817_3']"
1,"['174570976_4','174570976_5','174570976_2','174570976_6','174570976_1','0']"
1,"['0','0','221330501_2','0','221330501_1','221330501_4']"
1,"['217481714_3','217481714_5','217481714_1','217481714_7','0','0']"
1,"['0','0','221850907_2','0','221850907_1','221850907_4']"
1,"['0','0','225063894_2','0','225063894_1','225063894_3']"
1,"['223475818_3','223475818_5','223475818_2','0','223475818_1','0']"
1,"['218354090_3','218354090_5','218354090_2','0','218354090_1','0']"
1,"['224425185_3','224425185_5','224425185_2','0','224425185_1','0']"
1,"['217530033_4','217530033_6','217530033_2','0','217530033_1','0']"
1,"['218912265_3','218912265_5','218912265_2','218912265_6','218912265_1','0']"
1,"['0','0','220643111_2','0','220643111_1','0']"
1,"['220592163_3','220592163_4','220592163_2','0','220592163_1','0']"
1,"['220956258_3','220956258_4','220956258_2','0','220956258_1','0']"
1,"['0','0','213619724_2','213619724_5','213619724_1','213619724_4']"
1,"['0','0','205962695_2','0','205962695_1','205962695_4']"
1,"['207229039_5','0','207229039_2','0','207229039_1','0']"
1,"['151297942_3','151297942_4','151297942_1','0','0','0']"
1,"['0','0','224935170_2','0','224935170_1','224935170_4']"
1,"['219955298_3','219955298_4','219955298_2','0','219955298_1','0']"
1,"['219242351_3','0','219242351_2','0','219242351_1','219242351_4']"
1,"['225331498_4','225331498_6','225331498_2','0','225331498_1','0']"
1,"['0','0','81462060_2','0','81462060_1','81462060_5']"
1,"['223809073_3','223809073_4','223809073_2','0','223809073_1','0']"
1,"['0','0','181960536_2','0','181960536_1','181960536_3']"
1,"['223556599_4','223556599_5','223556599_2','0','223556599_1','0']"
1,"['222053802_3','222053802_4','0','0','0','0']"
1,"['0','0','218374109_2','218374109_4','218374109_1','0']"
1,"['220718901_5','220718901_6','220718901_2','0','220718901_1','0']"
1,"['212903155_3','0','212903155_2','212903155_6','212903155_1','0']"
1,"['152867191_5','152867191_6','152867191_2','152867191_7','152867191_1','0']"
1,"['171771868_5','171771868_6','171771868_2','0','171771868_1','0']"
1,"['215833068_5','215833068_6','215833068_2','215833068_7','215833068_1','0']"
1,"['0','215795818_4','0','215795818_5','215795818_1','0']"
1,"['0','0','206865549_1','206865549_4','0','0']"
1,"['0','0','216064757_2','0','216064757_1','216064757_4']"
1,"['0','216832952_4','216832952_2','216832952_5','216832952_1','0']"
1,"['205259620_4','205259620_5','205259620_2','0','205259620_1','0']"
1,"['0','0','217103456_2','0','217103456_1','0']"
1,"['222581109_4','222581109_5','222581109_2','0','222581109_1','0']"
1,"['0','0','224481511_2','0','224481511_1','224481511_4']"
1,"['51676025_5','51676025_6','51676025_2','51676025_7','51676025_1','0']"
1,"['221228579_5','221228579_7','221228579_2','0','221228579_1','0']"
1,"['155123972_2','155123972_3','155123972_1','0','0','0']"
1,"['0','222411107_3','222411107_1','0','0','0']"
1,"['0','0','178238159_2','0','0','178238159_3']"
1,"['206968921_4','206968921_6','206968921_2','0','206968921_1','0']"
1,"['206977277_3','206977277_5','206977277_2','0','206977277_1','0']"
1,"['0','0','225166678_2','0','225166678_1','225166678_5']"
1,"['0','0','223913135_2','0','223913135_1','223913135_4']"
1,"['0','0','0','0','218848690_1','218848690_3']"
1,"['0','0','219064623_2','0','219064623_1','219064623_4']"
1,"['0','223910449_4','223910449_2','0','223910449_1','223910449_3']"
1,"['0','0','220567888_2','0','220567888_1','220567888_3']"
1,"['217458633_3','0','217458633_2','0','217458633_1','217458633_4']"
1,"['0','0','219154701_2','0','219154701_1','219154701_6']"
1,"['225323594_4','225323594_5','225323594_2','0','225323594_1','0']"
1,"['218106937_3','218106937_4','218106937_2','0','218106937_1','0']"
1,"['216886318_4','216886318_5','216886318_2','0','216886318_1','0']"
1,"['0','225334498_6','225334498_2','225334498_7','225334498_1','0']"
1,"['0','0','225043843_2','0','225043843_1','225043843_4']"
1,"[0,0,0,0,0,0]"
1,"['0','0','219129080_2','0','219129080_1','219129080_4']"
1,"['193240407_5','193240407_6','193240407_2','193240407_8','193240407_1','0']"
1,"['171422465_2','171422465_4','171422465_1','0','0','0']"
1,"['0','0','212975511_2','212975511_4','212975511_1','212975511_3']"
1,"['206875471_3','206875471_4','206875471_2','0','206875471_1','0']"
1,"['0','0','218622988_2','218622988_4','218622988_1','0']"
1,"['0','0','77918820_2','77918820_5','77918820_1','77918820_4']"
1,"['206711487_3','206711487_4','0','206711487_5','206711487_1','0']"
1,"['225318520_3','225318520_4','225318520_1','0','0','0']"
1,"['214613908_3','214613908_5','214613908_1','0','0','0']"
1,"['0','215346448_5','215346448_2','215346448_6','215346448_1','0']"
1,"['0','0','224948402_2','0','224948402_1','224948402_4']"
1,"['217774461_3','217774461_5','217774461_2','217774461_6','217774461_1','0']"
1,"['223171867_5','223171867_6','223171867_1','0','0','0']"
1,"['200609028_6','200609028_7','200609028_2','0','200609028_1','0']"
1,"['0','0','219887726_2','219887726_7','219887726_1','219887726_6']"
1,"['120910913_4','120910913_5','120910913_2','0','120910913_1','0']"
1,"['0','224075108_5','224075108_2','224075108_6','224075108_1','224075108_4']"
1,"['81378897_3','0','81378897_2','0','81378897_1','0']"
1,"['224199150_4','224199150_7','224199150_1','0','0','0']"
1,"['221857878_5','221857878_7','221857878_2','0','221857878_1','0']"
1,"['223597316_2','223597316_3','223597316_1','0','0','0']"
1,"['218687419_2','218687419_4','218687419_1','0','0','0']"
1,"['171395351_3','171395351_4','171395351_2','171395351_5','171395351_1','0']"
1,"['0','0','168626612_2','0','168626612_1','168626612_4']"
1,"['224359338_4','224359338_5','224359338_2','0','224359338_1','0']"
1,"['216471536_2','216471536_3','216471536_1','216471536_5','0','0']"
1,"['0','0','223046933_2','223046933_5','223046933_1','223046933_4']"
1,"['216707254_3','216707254_4','216707254_2','216707254_6','216707254_1','0']"
1,"['0','0','222465782_2','0','222465782_1','222465782_5']"
1,"['0','0','0','0','223713358_1','223713358_4']"
1,"['0','0','220485578_2','0','220485578_1','220485578_6']"
1,"['0','0','210061050_2','210061050_4','210061050_1','0']"
1,"['183019226_3','183019226_4','183019226_2','0','183019226_1','0']"
1,"['0','0','223107091_2','0','223107091_1','223107091_4']"
1,"['210414571_4','210414571_6','210414571_3','210414571_8','210414571_2','0']"
1,"['220067869_2','220067869_5','0','0','220067869_1','0']"
1,"['217343713_4','217343713_5','217343713_2','217343713_6','217343713_1','0']"
1,"['168080986_3','168080986_5','0','0','168080986_2','0']"
1,"['217074969_4','217074969_6','217074969_2','0','217074969_1','0']"
1,"['0','0','223057696_2','0','223057696_1','223057696_6']"
1,"['222409319_4','222409319_7','222409319_1','0','0','222409319_6']"
1,"['0','0','181347489_2','181347489_5','181347489_1','181347489_4']"
1,"['0','0','224936639_2','0','224936639_1','224936639_4']"
1,"['0','0','225330182_1','0','0','225330182_4']"
1,"['224094271_2','224094271_4','0','0','0','0']"
1,"['222501954_3','222501954_4','222501954_1','0','0','0']"
1,"['217312812_2','217312812_5','217312812_1','217312812_6','0','0']"
1,"['219726032_4','219726032_6','219726032_2','0','219726032_1','0']"
1,"['222267406_4','222267406_6','222267406_2','0','222267406_1','0']"
1,"['221288350_2','221288350_4','221288350_1','0','0','0']"
1,"['214419592_2','214419592_4','0','214419592_5','0','0']"
1,"['216869712_3','216869712_4','216869712_2','0','216869712_1','0']"
1,"['224251577_4','224251577_6','224251577_2','0','224251577_1','0']"
1,"['0','0','221349944_1','0','0','221349944_4']"
1,"['217731486_4','217731486_5','217731486_2','217731486_6','217731486_1','0']"
1,"['221705494_3','221705494_4','221705494_2','0','221705494_1','0']"
1,"['0','0','208863105_2','208863105_5','208863105_1','208863105_4']"
1,"['222984834_3','222984834_6','222984834_2','0','222984834_1','0']"
1,"['224702351_5','224702351_7','224702351_2','0','224702351_1','0']"
1,"['0','0','218793711_2','0','218793711_1','0']"
1,"['225058225_3','225058225_5','225058225_2','0','225058225_1','0']"
1,"['0','0','223160073_1','0','0','223160073_3']"
1,"['0','0','221367012_2','0','221367012_1','221367012_5']"
1,"['222674819_4','222674819_5','222674819_2','0','222674819_1','0']"
1,"['0','0','195508113_2','195508113_4','195508113_1','195508113_3']"
1,"['0','0','223963838_2','0','223963838_1','0']"
1,"['219233554_4','219233554_5','219233554_2','0','219233554_1','0']"
1,"['172158994_4','172158994_6','172158994_1','0','0','0']"
1,"['224936498_3','0','224936498_2','0','224936498_1','224936498_4']"
1,"['215955799_4','215955799_6','215955799_2','0','215955799_1','0']"
1,"['154254118_3','0','154254118_2','0','154254118_1','154254118_5']"
1,"['0','0','198453701_2','0','198453701_1','198453701_4']"
1,"['0','0','224822421_2','0','224822421_1','224822421_6']"
1,"['217616609_5','0','217616609_2','0','217616609_1','0']"
1,"['217898681_5','217898681_6','217898681_3','217898681_7','217898681_2','0']"
1,"['214708906_4','214708906_6','0','0','214708906_1','0']"
1,"['164466351_2','164466351_4','164466351_1','0','0','0']"
1,"['213977352_5','213977352_6','213977352_2','0','213977352_1','0']"
1,"['209538743_4','209538743_5','209538743_2','0','209538743_1','0']"
1,"['219618530_3','0','219618530_1','0','0','0']"
1,"['135348990_7','135348990_10','135348990_2','0','135348990_1','0']"
1,"['222279730_4','222279730_5','222279730_2','0','222279730_1','0']"
1,"['0','0','217897211_1','0','0','217897211_2']"
1,"['0','220862052_4','0','0','220862052_1','0']"
1,"['82954909_4','82954909_6','82954909_2','82954909_7','82954909_1','0']"
1,"['0','0','223007341_2','0','223007341_1','223007341_5']"
1,"['224423751_4','224423751_5','224423751_2','0','224423751_1','0']"
1,"['0','0','209475785_2','209475785_6','209475785_1','209475785_5']"
1,"['216444057_3','0','216444057_2','0','216444057_1','216444057_4']"
1,"['225334677_3','225334677_5','225334677_2','0','225334677_1','0']"
1,"['0','0','220595160_2','0','220595160_1','220595160_4']"
1,"['214886268_4','214886268_5','214886268_2','0','214886268_1','0']"
1,"['0','0','222246837_2','0','222246837_1','222246837_6']"
1,"['0','0','207457806_2','0','207457806_1','207457806_6']"
1,"['122355105_4','122355105_5','122355105_2','0','122355105_1','0']"
1,"['217376989_4','217376989_6','217376989_2','0','217376989_1','0']"
1,"['139434855_4','139434855_5','139434855_2','139434855_7','139434855_1','0']"
1,"['0','221719310_5','221719310_3','221719310_6','221719310_1','0']"
1,"['223614440_4','223614440_5','223614440_2','0','223614440_1','0']"
1,"['217283502_2','217283502_3','217283502_1','217283502_4','0','0']"
1,"['0','0','219923135_2','0','219923135_1','219923135_4']"
